_info,unitPrice,skuId,meterId
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 20 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 20 vCore",2.93876,DZH318Z0CGTV/014T,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, vCore, vCore, SQL Database, Databases, 1 Hour, Reservation, FSv2Series_vCore, 3 Years",2054.0,DZH318Z0CGTV/00Z5,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 24 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 24 vCore",3.526512,DZH318Z0CGTV/014N,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool PITR Backup Storage, Backup RA-GZRS, RA-GZRS Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.402,DZH318Z0BXWX/008S,7b394493-341e-501c-87a5-d430daa5fdff
"SQL Database Single/Elastic Pool General Purpose - Storage, General Purpose, General Purpose IO Rate Operations, SQL Database, Databases, 1M, Consumption",0.238,DZH318Z0BQDW/000R,7a429c1d-36a5-453a-ab22-b776e9d0436d
"SQL Database Single/Elastic Pool Business Critical - Compute DC-Series, 4 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",3.166,DZH318Z08M0G/00CF,794ac83a-d3b5-5c35-9a7f-5fc3a34ae1eb
"SQL Database Single/Elastic Pool Business Critical - Compute DC-Series, 1 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",0.792,DZH318Z08M0G/00CC,794ac83a-d3b5-5c35-9a7f-5fc3a34ae1eb
"SQL Database Single/Elastic Pool Business Critical - Compute DC-Series, 2 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",1.583,DZH318Z08M0G/00CD,794ac83a-d3b5-5c35-9a7f-5fc3a34ae1eb
"SQL Database Single/Elastic Pool Business Critical - Compute DC-Series, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",6.332,DZH318Z08M0G/00CK,794ac83a-d3b5-5c35-9a7f-5fc3a34ae1eb
"SQL Database Single/Elastic Pool Business Critical - Compute DC-Series, 6 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",4.749,DZH318Z08M0G/00CH,794ac83a-d3b5-5c35-9a7f-5fc3a34ae1eb
"SQL Database Single/Elastic Pool Business Critical - Compute DC-Series, 1 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",0.792,DZH318Z08M0G/00CX,78c56236-12cf-5e1a-aabb-099ff6c5e0a1
"SQL Database Single/Elastic Pool Business Critical - Compute DC-Series, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",6.332,DZH318Z08M0G/00CQ,78c56236-12cf-5e1a-aabb-099ff6c5e0a1
"SQL Database Single/Elastic Pool Business Critical - Compute DC-Series, 4 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",3.166,DZH318Z08M0G/00D1,78c56236-12cf-5e1a-aabb-099ff6c5e0a1
"SQL Database Single/Elastic Pool Business Critical - Compute DC-Series, 2 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",1.583,DZH318Z08M0G/00CV,78c56236-12cf-5e1a-aabb-099ff6c5e0a1
"SQL Database Single/Elastic Pool Business Critical - Compute DC-Series, 6 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",4.749,DZH318Z08M0G/00CT,78c56236-12cf-5e1a-aabb-099ff6c5e0a1
"SQL Database Single Premium, P11 Secondary Active, P11 Secondary Active DTU, SQL Database, Databases, 1/Day, Consumption",225.81,DZH318Z0BQHC/00VZ,76dfe260-5cbf-4df7-a887-3197b1c1d94c
"SQL Database Single General Purpose - Serverless - Compute Gen5, 2 vCore, 2 vCore - Free, SQL Database, Databases, 1 Hour, Consumption",0.0,DZH318Z0C124/00CK,75286cb4-eaed-59e0-8df5-fcb804eea344
"SQL Database SingleDB Hyperscale - Storage, Hyperscale, Hyperscale IO Rate Operations, SQL Database, Databases, 1M, Consumption",0.238,DZH318Z0BXWT/000M,74356492-876e-4336-b2b5-f12ab94f8333
"SQL Database Single/Elastic Pool General Purpose - Compute DC-Series, vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQL_Database_Single_Elastic_Pool_General_Purpose_Compute_DC-Series_vCore",0.396,DZH318Z08M0H/00MQ,71037cc1-a4e6-5627-bf59-f98b6c4fa8a2
"SQL Database Single/Elastic Pool General Purpose - Compute DC-Series, vCore, vCore, SQL Database, Databases, 1 Hour, Reservation, SQL_Database_Single_Elastic_Pool_General_Purpose_Compute_DC-Series_vCore, 3 Years",4680.0,DZH318Z08M0H/00NL,71037cc1-a4e6-5627-bf59-f98b6c4fa8a2
"SQL Database Single/Elastic Pool General Purpose - Compute DC-Series, vCore, vCore, SQL Database, Databases, 1 Hour, Reservation, SQL_Database_Single_Elastic_Pool_General_Purpose_Compute_DC-Series_vCore, 1 Year",2253.0,DZH318Z08M0H/00NK,71037cc1-a4e6-5627-bf59-f98b6c4fa8a2
"SQL Database Single General Purpose - Serverless - Compute DC-Series, 1 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",0.919,DZH318Z08M0J/00BC,6ee4ea26-c73c-5c62-9cf2-e9eeb2bbcd8d
"SQL Database Single General Purpose - Serverless - Compute DC-Series, 6 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",5.516,DZH318Z08M0J/00JX,6ee4ea26-c73c-5c62-9cf2-e9eeb2bbcd8d
"SQL Database Single General Purpose - Serverless - Compute DC-Series, 2 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",1.839,DZH318Z08M0J/0097,6ee4ea26-c73c-5c62-9cf2-e9eeb2bbcd8d
"SQL Database Single General Purpose - Serverless - Compute DC-Series, 4 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",3.677,DZH318Z08M0J/008S,6ee4ea26-c73c-5c62-9cf2-e9eeb2bbcd8d
"SQL Database Single General Purpose - Serverless - Compute DC-Series, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",7.354,DZH318Z08M0J/008R,6ee4ea26-c73c-5c62-9cf2-e9eeb2bbcd8d
"SQL Database Single General Purpose - Serverless - Compute Gen5, 24 vCore, 24 vCore - Free, SQL Database, Databases, 1 Hour, Consumption",0.0,DZH318Z0C124/00CL,6ea3a74c-b785-5546-8d05-c26910d0468a
"SQL Database Single Premium, P2 Secondary Active, P2 Secondary Active DTU, SQL Database, Databases, 1/Day, Consumption",30.0,DZH318Z0BQHC/0133,6e6fcacb-5f0d-4d19-afdc-9ff9931a6c40
"SQL Database Single Standard, S3, S3 DTUs, SQL Database, Databases, 1/Day, Consumption",4.8387,DZH318Z0BQHF/00TX,6bafdc11-b964-4895-9d4e-a0e548db1b2b
"SQL Database Single Premium RS, PRS6, PRS6 DTU, SQL Database, Databases, 1/Day, Consumption",30.0,DZH318Z0BQH0/00MB,6afd32d3-69a1-4d1a-8a48-5fe5347fd851
"SQL Database Single Premium, P4 Secondary, P4 Secondary DTU, SQL Database, Databases, 1/Day, Consumption",45.0,DZH318Z0BQHC/00ZM,6ab4b21f-3ee9-4229-85a5-9bdba2b1319b
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 128 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",236.372,DZH318Z0CGVC/004Z,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 128 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",236.372,DZH318Z0CGVC/0023,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 10 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 10 vCore",18.466591,DZH318Z0CGVC/015Z,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 1 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",1.846659,DZH318Z0CGVC/0025,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 20 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 20 vCore",36.933182,DZH318Z0CGVC/015T,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 8 vCore",14.773273,DZH318Z0CGVC/015Q,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 14 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 14 vCore",25.853227,DZH318Z0CGVC/014W,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 8 vCore",14.773273,DZH318Z0CGVC/014B,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 12 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 12 vCore",22.159909,DZH318Z0CGVC/014M,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 20 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 20 vCore",36.933182,DZH318Z0CGVC/014L,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, vCore, vCore, SQL Database, Databases, 1 Hour, Reservation, ComputeMSeries_vCore, 3 Years",25809.0,DZH318Z0CGVC/007S,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 64 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 64 vCore",118.186,DZH318Z0CGVC/015X,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 64 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 64 vCore",118.186,DZH318Z0CGVC/014D,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 32 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 32 vCore",59.093091,DZH318Z0CGVC/014F,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 16 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 16 vCore",29.546546,DZH318Z0CGVC/015R,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 24 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 24 vCore",44.319818,DZH318Z0CGVC/014G,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 12 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 12 vCore",22.159909,DZH318Z0CGVC/015N,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 16 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 16 vCore",29.546546,DZH318Z0CGVC/0148,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 24 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 24 vCore",44.319818,DZH318Z0CGVC/015W,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 10 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 10 vCore",18.466591,DZH318Z0CGVC/0145,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, ComputeMSeries_vCore",2.182415,DZH318Z0CGVC/00MM,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 14 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 14 vCore",25.853227,DZH318Z0CGVC/015S,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 18 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 18 vCore",33.239864,DZH318Z0CGVC/014T,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 1 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",1.846659,DZH318Z0CGVC/0054,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 32 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 32 vCore",59.093091,DZH318Z0CGVC/015V,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, 18 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 18 vCore",33.239864,DZH318Z0CGVC/015P,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool Business Critical - Compute M Series, vCore, vCore, SQL Database, Databases, 1 Hour, Reservation, ComputeMSeries_vCore, 1 Year",12427.0,DZH318Z0CGVC/00KL,68b9138a-c40a-4320-a0ce-89680d0bdc73
"SQL Database Single/Elastic Pool PITR Backup Storage, Backup, Data Stored - Free, SQL Database, Databases, 1 GB/Month, Consumption",0.0,DZH318Z0BXWX/00BZ,0a5db68e-78e2-5a4e-82ad-55c08bb9a560
"SQL Database SingleDB Hyperscale - Compute DC-Series, 1 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",0.475,DZH318Z08M0D/00FD,6332cf69-b6d5-51ca-8924-426175667649
"SQL Database SingleDB Hyperscale - Compute DC-Series, 2 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",0.95,DZH318Z08M0D/00FG,6332cf69-b6d5-51ca-8924-426175667649
"SQL Database SingleDB Hyperscale - Compute DC-Series, 4 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",1.9,DZH318Z08M0D/00F2,6332cf69-b6d5-51ca-8924-426175667649
"SQL Database SingleDB Hyperscale - Compute DC-Series, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",3.799,DZH318Z08M0D/00F4,6332cf69-b6d5-51ca-8924-426175667649
"SQL Database SingleDB Hyperscale - Compute DC-Series, 6 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",2.85,DZH318Z08M0D/00F3,6332cf69-b6d5-51ca-8924-426175667649
"SQL Database Single/Elastic Pool General Purpose - Storage, General Purpose, General Purpose Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.13685,DZH318Z0BQDW/000R,62abdcb7-13bf-4ab6-98af-d22be94f9081
"SQL Database Single Premium, P15, P15 DTU, SQL Database, Databases, 1/Day, Consumption",516.128,DZH318Z0BQHC/00MR,61c94f93-033b-4b1e-843e-87a3bde1ec16
"SQL Database Single/Elastic Pool General Purpose - Storage, General Purpose Zone Redundancy, General Purpose Zone Redundancy IO Rate Operations, SQL Database, Databases, 1M, Consumption",0.238,DZH318Z0BQDW/003H,61274805-5f42-5727-9704-3c6a287939fc
"SQL Database Single Premium RS, PRS1 Secondary, PRS1 Secondary DTU, SQL Database, Databases, 1/Day, Consumption",2.8125,DZH318Z0BQH0/00M5,6118f01d-8e0b-446a-9cae-83c0e3e6caad
"SQL Database Single/Elastic Pool Business Critical - Storage, Business Critical, Business Critical Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.2975,DZH318Z0BQDS/000R,09d494db-0967-4fc7-a62a-9261d9ba2d7b
"SQL Database Single Premium, P6 Secondary Active, P6 Secondary Active DTU, SQL Database, Databases, 1/Day, Consumption",120.0,DZH318Z0BQHC/00LD,5df0b68a-14df-4e53-b4d7-80a5d839a07e
"SQL Database Single Premium, P4 Secondary Active, P4 Secondary Active DTU, SQL Database, Databases, 1/Day, Consumption",60.0,DZH318Z0BQHC/00ZP,5983e870-e59d-443a-829d-13530a2ee1c2
"SQL Database Single Premium RS, PRS4 Secondary Active, PRS4 Secondary Active DTU, SQL Database, Databases, 1/Day, Consumption",15.0,DZH318Z0BQH0/00M3,5708d073-cb87-45b1-b0d7-f9488b7ac1e7
"SQL Database Single Standard, S1, S1 DTUs, SQL Database, Databases, 1/Day, Consumption",0.9677,DZH318Z0BQHF/00LT,54c6bbf3-322b-406d-8411-101bc4b9443a
"SQL Database Single Standard, S2 Secondary Active, S2 Secondary Active DTUs, SQL Database, Databases, 1/Day, Consumption",2.42,DZH318Z0BQHF/0182,52c400e7-7180-481b-8aa7-5c021661d031
"SQL Database SingleDB Hyperscale - LTR Backup Storage, Backup RA-GZRS, Backup RA-GZRS Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.101,DZH318Z0BF2D/007S,52299d11-ccb6-5650-90e2-2836d884c352
"SQL Database Single Basic, B Secondary Active, B Secondary Active DTU, SQL Database, Databases, 1/Day, Consumption",0.161,DZH318Z0BQGZ/004L,514d2095-d1d3-4c1d-a136-c38886a08ae5
"SQL Database SingleDB Hyperscale - Compute DC-Series, vCore, vCore, SQL Database, Databases, 1 Hour, Reservation, SQL_Database_SingleDB_Hyperscale_Compute_DC-Series_vCore, 1 Year",2704.0,DZH318Z08M0D/00NN,4df96cb5-95a6-56b6-9db4-5f545de8f17e
"SQL Database SingleDB Hyperscale - Compute DC-Series, vCore, vCore, SQL Database, Databases, 1 Hour, Reservation, SQL_Database_SingleDB_Hyperscale_Compute_DC-Series_vCore, 3 Years",5616.0,DZH318Z08M0D/00NM,4df96cb5-95a6-56b6-9db4-5f545de8f17e
"SQL Database SingleDB Hyperscale - Compute DC-Series, vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQL_Database_SingleDB_Hyperscale_Compute_DC-Series_vCore",0.475,DZH318Z08M0D/00MP,4df96cb5-95a6-56b6-9db4-5f545de8f17e
"SQL Database SingleDB Hyperscale - Compute DC-Series, 6 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",2.85,DZH318Z08M0D/006T,4cf5c301-aee7-5919-bd1d-dad8bf5bdad0
"SQL Database SingleDB Hyperscale - Compute DC-Series, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",3.799,DZH318Z08M0D/003R,4cf5c301-aee7-5919-bd1d-dad8bf5bdad0
"SQL Database SingleDB Hyperscale - Compute DC-Series, 1 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",0.475,DZH318Z08M0D/005R,4cf5c301-aee7-5919-bd1d-dad8bf5bdad0
"SQL Database SingleDB Hyperscale - Compute DC-Series, 4 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",1.9,DZH318Z08M0D/007C,4cf5c301-aee7-5919-bd1d-dad8bf5bdad0
"SQL Database SingleDB Hyperscale - Compute DC-Series, 2 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",0.95,DZH318Z08M0D/007T,4cf5c301-aee7-5919-bd1d-dad8bf5bdad0
"SQL Database Single Standard, S3 Secondary Active, S3 Secondary Active DTUs, SQL Database, Databases, 1/Day, Consumption",4.8387,DZH318Z0BQHF/00V2,4c43072f-2450-4665-848d-3ae403c3bba6
"SQL Database Single/Elastic Pool Business Critical - Compute DC-Series, vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQL_Database_Single_Elastic_Pool_Business_Critical_Compute_DC-Series_vCore",0.792,DZH318Z08M0G/00MQ,44d0db12-454a-57f8-862f-cd40f45979a7
"SQL Database Single/Elastic Pool Business Critical - Compute DC-Series, vCore, vCore, SQL Database, Databases, 1 Hour, Reservation, SQL_Database_Single_Elastic_Pool_Business_Critical_Compute_DC-Series_vCore, 1 Year",4507.0,DZH318Z08M0G/00NN,44d0db12-454a-57f8-862f-cd40f45979a7
"SQL Database Single/Elastic Pool Business Critical - Compute DC-Series, vCore, vCore, SQL Database, Databases, 1 Hour, Reservation, SQL_Database_Single_Elastic_Pool_Business_Critical_Compute_DC-Series_vCore, 3 Years",9361.0,DZH318Z08M0G/00NM,44d0db12-454a-57f8-862f-cd40f45979a7
"SQL Database Single Premium RS, PRS2 Secondary Active, PRS2 Secondary Active DTU, SQL Database, Databases, 1/Day, Consumption",7.5,DZH318Z0BQH0/00M0,41409266-c4cb-4e5b-a7b6-2369f446cb66
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 20 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_20",2.009264,DZH318Z0BPXL/03T6,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 80 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_80",8.037058,DZH318Z0BPXL/03Z3,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 48 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_48",4.822235,DZH318Z0BPXL/04CQ,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 1 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_1",0.100463,DZH318Z0BPXL/042N,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 20 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_20",2.009264,DZH318Z0BPXL/04D9,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 6 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_6",0.602779,DZH318Z0BPXL/04CV,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 16 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_16",1.607412,DZH318Z0BPXL/042R,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 12 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_12",1.205559,DZH318Z0BPXL/04CT,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 18 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_18",1.808338,DZH318Z0BPXL/03VD,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 40 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_40",4.018529,DZH318Z0BPXL/04D0,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 40 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_40",4.018529,DZH318Z0BPXL/03S0,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 6 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_6",0.602779,DZH318Z0BPXL/0347,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 32 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_32",3.214823,DZH318Z0BPXL/04CR,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 24 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_24",2.411117,DZH318Z0BPXL/04F3,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 4 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_4",0.401853,DZH318Z0BPXL/04F4,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 1 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_1",0.100463,DZH318Z0BPXL/04CN,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 10 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_10",1.004632,DZH318Z0BPXL/04DV,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 8 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_8",0.803706,DZH318Z0BPXL/04F1,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 16 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_16",1.607412,DZH318Z0BPXL/04F6,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 14 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_14",1.406485,DZH318Z0BPXL/03WP,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 10 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_10",1.004632,DZH318Z0BPXL/03Z0,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 80 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_80",8.037058,DZH318Z0BPXL/04D1,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 24 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_24",2.411117,DZH318Z0BPXL/042K,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 4 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_4",0.401853,DZH318Z0BPXL/0428,41141e40-a8ae-596b-80cb-09ded3aabb4c
"SQL Database Single/Elastic Pool General Purpose - Compute Gen5, 48 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_GP_Compute_Gen5_48",4.822235,DZH318Z0BPXL/040T,41141e40-a8ae-596b-80cb-09ded3aabb4c
