_info,unitPrice
"Standard Page Blob, Standard LRS, Storage, Storage, 1 GB/Month, Consumption",0.045
"Azure Data Lake Storage Gen2 Flat Namespace, Cold GRS, Storage, Storage, 10K, Consumption, Cold",0.125
"Standard Page Blob, Standard GRS, Storage, Storage, 10K, Consumption",0.0
"Standard Page Blob, Standard LRS, Storage, Storage, 10K, Consumption",0.0
"Standard Page Blob, Standard RA-GRS, Storage, Storage, 10K, Consumption",0.0
"Azure Databricks Regional, Premium Serverless Realtime Inferencing, Azure Databricks, Analytics, 1 Hour, Consumption, Premium",0.084
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold GRS, Storage, Storage, 1M, Consumption, Cold",0.0455
"Files Reserved Capacity, Cool LRS - 100 TB, Storage, Storage, 1 GB/Month, Reservation, Cool_LRS_Data_Stored_100 TB, 3 Years",35389.0
"Files Reserved Capacity, Cool LRS - 10 TB, Storage, Storage, 1 GB/Month, Reservation, Cool_LRS_Data_Stored_10 TB, 3 Years",3650.0
"Files v2, Cool LRS, Storage, Storage, 1 GB/Month, Consumption",0.015
"Files Reserved Capacity, Cool LRS - 100 TB, Storage, Storage, 1 GB/Month, Reservation, Cool_LRS_Data_Stored_100 TB, 1 Year",14377.0
"Files Reserved Capacity, Cool LRS - 10 TB, Storage, Storage, 1 GB/Month, Reservation, Cool_LRS_Data_Stored_10 TB, 1 Year",1511.0
"Microsoft Defender for Storage, Standard, Advanced Threat Protection, Security, 1/Hour, Consumption",0.0134
"Azure App Service Isolated v2 Plan - Linux, I3mv2, Azure App Service, Compute, 1 Hour, Reservation, I3mv2, 1 Year",57.0
"Azure App Service Isolated v2 Plan - Linux, I3mv2, Azure App Service, Compute, 1 Hour, Consumption, I3mv2",2.134
"Azure App Service Isolated v2 Plan - Linux, I3mv2, Azure App Service, Compute, 1 Hour, Reservation, I3mv2, 3 Years",118.0
"Azure Database for MySQL Single Server Basic - Compute Gen5, 2 vCore, Azure Database for MySQL, Databases, 1 Hour, Consumption",0.0796
"General Block Blob v2 Hierarchical Namespace, Cool ZRS, Storage, Storage, 10K, Consumption",0.088
"API Management, Basic v2, API Management, Developer Tools, 1 Hour, Consumption, Basic v2",0.20548
"Event Hubs, Standard, Event Hubs, Internet of Things, 1M, Consumption",0.028
"Azure App Service Isolated Plan, I3, Azure App Service, Compute, 1 Hour, Consumption",1.2
"General Block Blob v2, Cold RA-GRS, Storage, Storage, 1/Month, Consumption, Cold",1.63
"Storage Reserved Capacity, Cool - 10 PB ZRS, Storage, Storage, 1 GB/Month, Reservation, Cool_ZRS_Data_Stored_10 Pb, 3 Years",2917600.0
"Storage Reserved Capacity, Cool - 1 PB ZRS, Storage, Storage, 1 GB/Month, Reservation, Cool_ZRS_Data_Stored_1 Pb, 1 Year",128572.0
"Storage Reserved Capacity, Cool - 10 PB ZRS, Storage, Storage, 1 GB/Month, Reservation, Cool_ZRS_Data_Stored_10 Pb, 1 Year",1219787.0
"General Block Blob v2, Cool ZRS, Storage, Storage, 1 GB/Month, Consumption",0.0131
"Storage Reserved Capacity, Cool - 100 TB ZRS, Storage, Storage, 1 GB/Month, Reservation, Cool_ZRS_Data_Stored_100 Tb, 3 Years",31873.0
"Storage Reserved Capacity, Cool - 1 PB ZRS, Storage, Storage, 1 GB/Month, Reservation, Cool_ZRS_Data_Stored_1 Pb, 3 Years",306595.0
"Storage Reserved Capacity, Cool - 100 TB ZRS, Storage, Storage, 1 GB/Month, Reservation, Cool_ZRS_Data_Stored_100 Tb, 1 Year",13200.0
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold ZRS, Storage, Storage, 1 GB, Consumption, Cold",0.005
"General Block Blob v2 Hierarchical Namespace, Cool GZRS, Storage, Storage, 10K, Consumption",0.0
"General Block Blob v2, Cold GRS, Storage, Storage, 1 GB, Consumption, Cold",0.0081
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold LRS, Storage, Storage, 1 GB, Consumption, Cold",0.0
"Microsoft Defender for Servers, Standard v2, Security Center, Security, 1/Hour, Consumption",0.02
"Premium SSD Managed Disks, P50 ZRS, Storage, Storage, 1/Month, Consumption, Premium_SSD_Managed_Disks_P50",817.63
"Queues v2, Standard ZRS, Storage, Storage, 10K, Consumption",0.004
"General Block Blob v2 Hierarchical Namespace, Archive RA-GRS, Storage, Storage, 1 GB, Consumption",0.00279
"Tables, Account Encrypted ZRS, Storage, Storage, 10K, Consumption",0.0
"Tables, Account Encrypted GZRS, Storage, Storage, 10K, Consumption",0.0
"Tables, Account Encrypted RA-GRS, Storage, Storage, 10K, Consumption",0.0
"Tables, Account Encrypted LRS, Storage, Storage, 10K, Consumption",0.0
"Tables, Account Encrypted RA-GZRS, Storage, Storage, 10K, Consumption",0.0
"Tables, Account Encrypted GRS, Storage, Storage, 10K, Consumption",0.0
"Standard SSD Managed Disks, E4 LRS, Storage, Storage, 10K, Consumption",0.002
"Standard SSD Managed Disks, E15 LRS, Storage, Storage, 10K, Consumption",0.002
"Standard SSD Managed Disks, E30 LRS, Storage, Storage, 10K, Consumption",0.002
"Standard SSD Managed Disks, E70 LRS, Storage, Storage, 10K, Consumption",0.002
"Standard SSD Managed Disks, E6 LRS, Storage, Storage, 10K, Consumption",0.002
"Standard SSD Managed Disks, E50 LRS, Storage, Storage, 10K, Consumption",0.002
"Standard SSD Managed Disks, E10 LRS, Storage, Storage, 10K, Consumption",0.002
"Standard SSD Managed Disks, E80 LRS, Storage, Storage, 10K, Consumption",0.002
"Standard SSD Managed Disks, E90 LRS, Storage, Storage, 10K, Consumption",0.002
"Standard SSD Managed Disks, E20 LRS, Storage, Storage, 10K, Consumption",0.002
"Standard SSD Managed Disks, E40 LRS, Storage, Storage, 10K, Consumption",0.002
"Standard SSD Managed Disks, E60 LRS, Storage, Storage, 10K, Consumption",0.002
"Blob Storage, Cold GRS, Storage, Storage, 1 GB/Month, Consumption, Cold",0.0081
"Premium Page Blob, P60 ZRS, Storage, Storage, 1/Month, Consumption",1560.96
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold ZRS, Storage, Storage, 1M, Consumption, Cold",0.0455
"SQL Database Single Premium, P1, SQL Database, Databases, 1/Day, Consumption",15.0
"Premium Page Blob, P15 LRS, Storage, Storage, 1/Month, Consumption",41.811428
"Azure Data Lake Storage Gen2 Flat Namespace, Hot GZRS, Storage, Storage, 1 GB/Month, Consumption",0.04232
"Azure Data Lake Storage Gen2 Flat Namespace, Hot GZRS, Storage, Storage, 1 GB/Month, Consumption",0.04416
"Azure Data Lake Storage Gen2 Flat Namespace, Hot GZRS, Storage, Storage, 1 GB/Month, Consumption",0.046
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold LRS, Storage, Storage, 100, Consumption, Cold",0.234
"Azure Synapse Analytics Data Explorer, 1 vCore, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",0.27
"Blob Lifecycle Management, Standard, Storage, Storage, 10K, Consumption",0.13
"Azure App Service Isolated v2 Plan, I2 v2, Azure App Service, Compute, 1 Hour, Reservation, App_Service_I2_v2_windows, 1 Year",7060.0
"Azure App Service Isolated v2 Plan, I2 v2, Azure App Service, Compute, 1 Hour, Reservation, App_Service_I2_v2_windows, 3 Years",16134.0
"Azure App Service Isolated v2 Plan, I2 v2, Azure App Service, Compute, 1 Hour, Consumption, App_Service_I2_v2_windows",1.14
"Premium ADLS Gen2 Hierarchical Namespace, Premium LRS, Storage, Storage, 1 GB, Consumption",0.1754
"Azure Cosmos DB Dedicated Gateway - Memory Optimized, E64s, Azure Cosmos DB, Databases, 1 Hour, Consumption",8.38
"General Block Blob v2 Hierarchical Namespace, Hot LRS, Storage, Storage, 10K, Consumption",0.07
"Storage Reserved Capacity, Hot - 1 PB ZRS, Storage, Storage, 1 GB/Month, Reservation, Hot_ZRS_Data_Stored_1 Pb, 1 Year",235552.0
"Storage Reserved Capacity, Hot - 100 TB ZRS, Storage, Storage, 1 GB/Month, Reservation, Hot_ZRS_Data_Stored_100 Tb, 3 Years",58393.0
"General Block Blob v2, Hot ZRS, Storage, Storage, 1 GB/Month, Consumption",0.02208
"General Block Blob v2, Hot ZRS, Storage, Storage, 1 GB/Month, Consumption",0.024
"Storage Reserved Capacity, Hot - 100 TB ZRS, Storage, Storage, 1 GB/Month, Reservation, Hot_ZRS_Data_Stored_100 Tb, 1 Year",24183.0
"Storage Reserved Capacity, Hot - 10 PB ZRS, Storage, Storage, 1 GB/Month, Reservation, Hot_ZRS_Data_Stored_10 Pb, 3 Years",5345221.0
"Storage Reserved Capacity, Hot - 1 PB ZRS, Storage, Storage, 1 GB/Month, Reservation, Hot_ZRS_Data_Stored_1 Pb, 3 Years",561701.0
"General Block Blob v2, Hot ZRS, Storage, Storage, 1 GB/Month, Consumption",0.02304
"Storage Reserved Capacity, Hot - 10 PB ZRS, Storage, Storage, 1 GB/Month, Reservation, Hot_ZRS_Data_Stored_10 Pb, 1 Year",2234725.0
"Azure App Service Premium v3 Plan - Linux, P1 v3, Azure App Service, Compute, 1 Hour, Reservation, Azure_App_Service_Premium_v3_Plan_Linux_P1_v3, 1 Year",1016.0
"Azure App Service Premium v3 Plan - Linux, P1 v3, Azure App Service, Compute, 1 Hour, Consumption, Azure_App_Service_Premium_v3_Plan_Linux_P1_v3",0.178
"Azure App Service Premium v3 Plan - Linux, P1 v3, Azure App Service, Compute, 1 Hour, Reservation, Azure_App_Service_Premium_v3_Plan_Linux_P1_v3, 3 Years",2103.0
"Azure App Service Premium v3 Plan - Linux, P1 v3, Azure App Service, Compute, 1 Hour, DevTestConsumption, Azure_App_Service_Premium_v3_Plan_Linux_P1_v3",0.136
"Blob Storage, Cold RA-GRS, Storage, Storage, 1 GB/Month, Consumption, Cold",0.0101
"Azure Synapse SSIS Enterprise E-series v3 VM, E2 v3, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",1.859
"Blob Features, Hot RA-GZRS, Storage, Storage, 1/Month, Consumption",1.95
"Blob Features, Archive RA-GRS, Storage, Storage, 1/Month, Consumption",1.95
"Blob Features, Hot RA-GRS, Storage, Storage, 1/Month, Consumption",1.95
"Blob Features, Cool RA-GRS, Storage, Storage, 1/Month, Consumption",1.95
"Blob Features, Cool RA-GZRS, Storage, Storage, 1/Month, Consumption",1.95
"Cosmos DB Compute Attached SSD Disk, 256 GiB, Azure Cosmos DB, Databases, 1/Hour, Consumption",0.06
"Premium ADLS Gen2 Hierarchical Namespace, Premium LRS, Storage, Storage, 1 GB/Month, Consumption",0.195
"Files v2, Hot ZRS, Storage, Storage, 10K, Consumption",0.0878
"Tables, Account Encrypted LRS, Storage, Storage, 10K, Consumption",0.0975
"SQL Database Single Basic, B, SQL Database, Databases, 1/Day, Consumption",0.161
"API Management, Basic v2, API Management, Developer Tools, 1 Hour, Consumption, Basic v2",0.20548
"Azure Synapse SSIS Standard D-series v2 VM, D2 v2, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",0.794
"Standard SSD Managed Disks, E50 LRS, Storage, Storage, 1/Month, Consumption",307.2
"General Block Blob v2, Cold GZRS, Storage, Storage, 10K, Consumption, Cold",0.0
"Blob Storage, Cold LRS, Storage, Storage, 1/Month, Consumption, Cold",1.3
"Azure Databricks, Premium Advanced Compute Delta Live Tables, Azure Databricks, Analytics, 1 Hour, Consumption",0.54
"General Block Blob v2, Cold RA-GRS, Storage, Storage, 10K, Consumption, Cold",0.0052
"Azure Managed Lustre, AMLFS-Durable-Premium-40, Storage, Storage, 1 GiB/Hour, Consumption, AMLFS-Durable-Premium-40",0.000121
"Premium Page Blob, P50 ZRS, Storage, Storage, 1/Month, Consumption",817.64565
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold GRS, Storage, Storage, 1 GB, Consumption, Cold",0.0
"General Block Blob v2, Cool LRS, Storage, Storage, 10K, Consumption",0.01
"General Block Blob v2, Cool RA-GRS, Storage, Storage, 10K, Consumption",0.01
"Blob Storage, Cool GRS, Storage, Storage, 10K, Consumption",0.01
"Blob Storage, Cool LRS, Storage, Storage, 10K, Consumption",0.01
"Blob Storage, Cool RA-GRS, Storage, Storage, 10K, Consumption",0.01
"General Block Blob v2, Cool GRS, Storage, Storage, 10K, Consumption",0.01
"General Block Blob v2 Hierarchical Namespace, Cold RA-GZRS, Storage, Storage, 10K, Consumption, Cold",0.0
"Azure Cosmos DB Snapshot, Periodic Backup - ZRS, Azure Cosmos DB, Databases, 1 GB/Month, Consumption",0.146
"SQL Database Single Standard, S1 Secondary Active, SQL Database, Databases, 1/Day, Consumption",0.9677
"Azure Analysis Services Standard, S4 Scale-Out, Azure Analysis Services, Analytics, 1 Hour, Consumption",8.11
"SQL Database Standard - Storage, Standard, SQL Database, Databases, 1 GB/Month, Consumption",0.221
"SQL Database Single/Elastic Pool General Purpose - Compute DC-Series, 4 vCore, SQL Database, Databases, 1 Hour, Consumption",1.583
"Files v2, Standard ZRS, Storage, Storage, 10K, Consumption",0.015
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Hot RA-GRS, Storage, Storage, 10K, Consumption",0.14
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Hot GRS, Storage, Storage, 10K, Consumption",0.14
"Azure Data Lake Storage Gen2 Flat Namespace, Cold GRS, Storage, Storage, 1 GB, Consumption, Cold",0.00113
"Azure Synapse SSIS Standard D-series v3 VM, D64 v3, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",15.502
"Azure Data Lake Storage Gen2 Flat Namespace, Cool LRS, Storage, Storage, 1 GB, Consumption",0.01
"General Block Blob v2, Cold GZRS, Storage, Storage, 10K, Consumption, Cold",0.0052
"SQL Database Single General Purpose - Serverless - Compute Gen5, 80 vCore, SQL Database, Databases, 1 Hour, Consumption",0.0
"Standard Page Blob, Standard LRS, Storage, Storage, 10K, Consumption",0.00036
"Ultra Disks, Ultra LRS, Storage, Storage, 1/Hour, Consumption",8.8e-05
"Premium Block Blob v2 Hierarchical Namespace, Premium LRS, Storage, Storage, 1 GB/Month, Consumption",0.195
"Azure Cosmos DB for MongoDB vCore, Coordinator Node 2 vCore, Azure Cosmos DB, Databases, 1 Hour, Consumption, Azure_Cosmos_DB_for_MongoDB_Coordinator_Node_2vCore",0.262574
"Azure App Service Premium v2 Plan - Linux, P2 v2, Azure App Service, Compute, 1 Hour, Consumption",0.231
"General Block Blob v2 Hierarchical Namespace, Archive RA-GRS, Storage, Storage, 1 GB, Consumption",0.13
"Standard SSD Managed Disks, E6 LRS, Storage, Storage, 1/Month, Consumption",4.8
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold RA-GRS, Storage, Storage, 10K, Consumption, Cold",0.0
"Azure Cosmos DB Snapshot, Standard, Azure Cosmos DB, Databases, 1 GB/Month, Consumption",0.14
"General Block Blob v2, Hot GZRS, Storage, Storage, 10K, Consumption",0.1175
"General Block Blob v2, Cool GZRS, Storage, Storage, 10K, Consumption",0.1175
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold LRS, Storage, Storage, 1/Month, Consumption, Cold",1.3
"Blob Storage, Cold GRS, Storage, Storage, 1 GB, Consumption, Cold",0.0081
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold RA-GZRS, Storage, Storage, 1 GB, Consumption, Cold",0.0108
"Azure Analysis Services Standard, S4, Azure Analysis Services, Analytics, 1 Hour, Consumption",8.11
"SQL Database Elastic Pool - Standard, 50 DTU Pack, SQL Database, Databases, 1/Day, Consumption",3.625
"SQL Database Elastic Pool - Standard, 1200 DTU Pack, SQL Database, Databases, 1/Day, Consumption",87.0
"SQL Database Elastic Pool - Standard, 200 DTU Pack, SQL Database, Databases, 1/Day, Consumption",14.5
"SQL Database Elastic Pool - Standard, 3000 DTU Pack, SQL Database, Databases, 1/Day, Consumption",217.5
"SQL Database Elastic Pool - Standard, 300 DTU Pack, SQL Database, Databases, 1/Day, Consumption",21.75
"SQL Database Elastic Pool - Standard, 800 DTU Pack, SQL Database, Databases, 1/Day, Consumption",58.0
"SQL Database Elastic Pool - Standard, 2500 DTU Pack, SQL Database, Databases, 1/Day, Consumption",181.25
"SQL Database Elastic Pool - Standard, 2000 DTU Pack, SQL Database, Databases, 1/Day, Consumption",145.0
"SQL Database Elastic Pool - Standard, 1 DTU, SQL Database, Databases, 1/Day, Consumption",0.0725
"SQL Database Elastic Pool - Standard, 400 DTU Pack, SQL Database, Databases, 1/Day, Consumption",29.0
"SQL Database Elastic Pool - Standard, 1600 DTU Pack, SQL Database, Databases, 1/Day, Consumption",116.0
"SQL Database Elastic Pool - Standard, 100 DTU Pack, SQL Database, Databases, 1/Day, Consumption",7.25
"General Block Blob v2, Cool GRS, Storage, Storage, 1 GB/Month, Consumption",0.02
"Storage Reserved Capacity, Cool - 100 TB GRS, Storage, Storage, 1 GB/Month, Reservation, Cool_GRS_Data_Stored_100 Tb, 3 Years",48660.0
"Storage Reserved Capacity, Cool - 1 PB GRS, Storage, Storage, 1 GB/Month, Reservation, Cool_GRS_Data_Stored_1 Pb, 1 Year",196293.0
"Storage Reserved Capacity, Cool - 1 PB GRS, Storage, Storage, 1 GB/Month, Reservation, Cool_GRS_Data_Stored_1 Pb, 3 Years",468084.0
"Storage Reserved Capacity, Cool - 100 TB GRS, Storage, Storage, 1 GB/Month, Reservation, Cool_GRS_Data_Stored_100 Tb, 1 Year",20152.0
"Blob Storage, Cool GRS, Storage, Storage, 1 GB/Month, Consumption",0.02
"Storage Reserved Capacity, Cool - 10 PB GRS, Storage, Storage, 1 GB/Month, Reservation, Cool_GRS_Data_Stored_10 Pb, 1 Year",1862271.0
"Storage Reserved Capacity, Cool - 10 PB GRS, Storage, Storage, 1 GB/Month, Reservation, Cool_GRS_Data_Stored_10 Pb, 3 Years",4454351.0
"Files v2, Standard GZRS, Storage, Storage, 10K, Consumption",0.03
"Azure Data Lake Storage Gen2 Flat Namespace, Archive LRS, Storage, Storage, 10K, Consumption",0.054
"Azure Synapse SSIS Standard A-series v2 VM, A8 v2, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",0.945
"Premium SSD Managed Disks, P10 LRS, Storage, Storage, 1/Month, Consumption, Premium_SSD_Managed_Disk_P10",21.68
"Files v2, Standard GZRS, Storage, Storage, 10K, Consumption",0.0015
"Graph API - Memory Optimized Compute, E4s, Azure Cosmos DB, Databases, 1 Hour, Consumption",1.82
"Premium ADLS Gen2 Flat Namespace, Premium ZRS, Storage, Storage, 10K, Consumption",0.00242
"General Block Blob v2, Cold GRS, Storage, Storage, 1M, Consumption, Cold",0.0325
"General Block Blob v2, Cold LRS, Storage, Storage, 10K, Consumption, Cold",0.1
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cool GZRS, Storage, Storage, 1 GB/Month, Consumption",0.0231
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold LRS, Storage, Storage, 10K, Consumption, Cold",0.234
"Premium Block Blob v2 Hierarchical Namespace, Premium LRS, Storage, Storage, 10K, Consumption",0.0845
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cool GRS, Storage, Storage, 100, Consumption",0.26
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cool RA-GRS, Storage, Storage, 100, Consumption",0.26
"General Block Blob, Standard RA-GRS, Storage, Storage, 10K, Consumption",0.0
"General Block Blob, Standard GRS, Storage, Storage, 10K, Consumption",0.0
"SQL Database Single/Elastic Pool General Purpose - Compute DC-Series, 4 vCore, SQL Database, Databases, 1 Hour, Consumption",1.583
"Premium ADLS Gen2 Flat Namespace, Premium LRS, Storage, Storage, 10K, Consumption",0.0228
"Azure Data Lake Storage Gen2 Flat Namespace, Cold RA-GZRS, Storage, Storage, 10K, Consumption, Cold",0.132
"General Block Blob v2 Hierarchical Namespace, Cold LRS, Storage, Storage, 10K, Consumption, Cold",0.13
"General Block Blob v2, Cold LRS, Storage, Storage, 10K, Consumption, Cold",0.0
"Premium SSD Managed Disks, Burst Transactions LRS, Storage, Storage, 10K/Month, Consumption",0.0065
"Azure Cosmos DB for MongoDB vCore, Coordinator Node Free, Azure Cosmos DB, Databases, 1 Hour, Consumption, Azure_Cosmos_DB_for_MongoDB_Coordinator_Node_Free",0.0
"Standard SSD Managed Disks, Snapshots LRS, Storage, Storage, 1 GB/Month, Consumption",0.145
"Azure Data Lake Storage Gen2 Flat Namespace, Cold LRS, Storage, Storage, 10K, Consumption, Cold",0.065
"Azure Database for MySQL Flexible Server Business Critical Ev5 Series Compute, Standard_E8d_v5, Azure Database for MySQL, Databases, 1 Hour, Consumption, AzureDB_MySQL_Flexible_Server_Business_Critical_Ev5Series_Compute_8vCore",1.143
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold GRS, Storage, Storage, 10K, Consumption, Cold",0.468
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold GRS, Storage, Storage, 10K, Consumption, Cold",0.13
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Archive RA-GRS, Storage, Storage, 100, Consumption",0.299
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Archive GRS, Storage, Storage, 100, Consumption",0.299
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold GZRS, Storage, Storage, 1/Month, Consumption, Cold",1.3
"Standard Page Blob v2, Standard RA-GRS, Storage, Storage, 10K, Consumption",0.00161
"Standard Page Blob v2, Standard GRS, Storage, Storage, 10K, Consumption",0.00161
"Standard Page Blob v2, Standard LRS, Storage, Storage, 10K, Consumption",0.00161
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold GZRS, Storage, Storage, 1 GB, Consumption, Cold",0.0026
"SQL Database Single General Purpose - Serverless - Compute DC-Series, 6 vCore, SQL Database, Databases, 1 Hour, Consumption",5.516
"SQL Database Single General Purpose - Serverless - Compute DC-Series, 4 vCore, SQL Database, Databases, 1 Hour, Consumption",3.677
"SQL Database Single General Purpose - Serverless - Compute DC-Series, 2 vCore, SQL Database, Databases, 1 Hour, Consumption",1.839
"SQL Database Single General Purpose - Serverless - Compute DC-Series, 1 vCore, SQL Database, Databases, 1 Hour, Consumption",0.919
"SQL Database Single General Purpose - Serverless - Compute DC-Series, 8 vCore, SQL Database, Databases, 1 Hour, Consumption",7.354
"General Block Blob, Standard LRS, Storage, Storage, 1 GB/Month, Consumption",0.0224
"General Block Blob, Standard LRS, Storage, Storage, 1 GB/Month, Consumption",0.0224
"General Block Blob, Standard LRS, Storage, Storage, 1 GB/Month, Consumption",0.0232
"General Block Blob, Standard LRS, Storage, Storage, 1 GB/Month, Consumption",0.024
"General Block Blob, Standard LRS, Storage, Storage, 1 GB/Month, Consumption",0.0236
"General Block Blob, Standard LRS, Storage, Storage, 1 GB/Month, Consumption",0.0228
"Azure App Service Standard Plan - Linux, S2, Azure App Service, Compute, 1 Hour, Consumption",0.19
"SQL Managed Instance - LTR Backup Storage, LTR Backup ZRS, SQL Managed Instance, Databases, 1 GB/Month, Consumption, LTR Backup",0.0372
"Tables, Account Encrypted LRS, Storage, Storage, 1 GB/Month, Consumption",0.0585
"Azure Data Lake Storage Gen2 Flat Namespace, Cold LRS, Storage, Storage, 1 GB/Month, Consumption, Cold",0.0045
"Azure App Service Free Plan, F1, Azure App Service, Compute, 1 Hour, Consumption",0.0
"Azure App Service Free Plan, F1, Azure App Service, Compute, 1 Hour, Consumption",0.0
"Premium Block Blob v2 Hierarchical Namespace, Premium ZRS, Storage, Storage, 1 GB/Month, Consumption",0.259
"General Block Blob v2 Hierarchical Namespace, Hot RA-GRS, Storage, Storage, 10K, Consumption",0.006
"General Block Blob v2 Hierarchical Namespace, Hot GRS, Storage, Storage, 10K, Consumption",0.006
"General Block Blob v2 Hierarchical Namespace, Hot RA-GZRS, Storage, Storage, 10K, Consumption",0.006
"General Block Blob v2 Hierarchical Namespace, Hot LRS, Storage, Storage, 10K, Consumption",0.006
"General Block Blob v2 Hierarchical Namespace, Hot GZRS, Storage, Storage, 10K, Consumption",0.006
"General Block Blob v2 Hierarchical Namespace, Hot ZRS, Storage, Storage, 10K, Consumption",0.006
"General Block Blob v2 Hierarchical Namespace, Cool GZRS, Storage, Storage, 1M, Consumption",0.00351
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Archive LRS, Storage, Storage, 100, Consumption",0.156
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Archive ZRS, Storage, Storage, 100, Consumption",0.156
"General Block Blob v2, Cold LRS, Storage, Storage, 1 GB/Month, Consumption, Cold",0.0045
"Azure Cosmos DB autoscale, AP3, Azure Cosmos DB, Databases, 1/Hour, Consumption",0.012
"SQL Database Single Premium, P4, SQL Database, Databases, 1/Day, Consumption",60.0
"Standard Page Blob, Standard LRS, Storage, Storage, 10K, Consumption",0.00036
"Azure Data Lake Storage Gen2 Flat Namespace, Hot GZRS, Storage, Storage, 1 GB, Consumption",0.0004
"Azure Data Lake Storage Gen2 Flat Namespace, Hot RA-GZRS, Storage, Storage, 1 GB, Consumption",0.0004
"Azure Data Lake Storage Gen2 Flat Namespace, Hot LRS, Storage, Storage, 1 GB, Consumption",0.0004
"Azure Data Lake Storage Gen2 Flat Namespace, Hot RA-GRS, Storage, Storage, 1 GB, Consumption",0.0004
"Azure Data Lake Storage Gen2 Flat Namespace, Hot ZRS, Storage, Storage, 1 GB, Consumption",0.0004
"Azure Data Lake Storage Gen2 Flat Namespace, Hot GRS, Storage, Storage, 1 GB, Consumption",0.0004
"General Block Blob v2 Hierarchical Namespace, Cold RA-GRS, Storage, Storage, 1/Month, Consumption, Cold",1.63
"Premium ADLS Gen2 Hierarchical Namespace, Premium ZRS, Storage, Storage, 10K, Consumption",0.0394
"Files v2, Hot GRS, Storage, Storage, 10K, Consumption",0.00559
"Files v2, Hot ZRS, Storage, Storage, 10K, Consumption",0.00559
"Files v2, Hot LRS, Storage, Storage, 10K, Consumption",0.00559
"Blob Storage, Hot LRS, Storage, Storage, 10K, Consumption",0.0
"General Block Blob v2 Hierarchical Namespace, Archive LRS, Storage, Storage, 1 GB, Consumption",0.0018
"General Block Blob v2 Hierarchical Namespace, Hot ZRS, Storage, Storage, 10K, Consumption",0.088
"General Block Blob v2 Hierarchical Namespace, Cool ZRS, Storage, Storage, 1 GB, Consumption",0.01
"General Block Blob v2 Hierarchical Namespace, Cool LRS, Storage, Storage, 1 GB, Consumption",0.01
"General Block Blob v2 Hierarchical Namespace, Cool GRS, Storage, Storage, 1 GB, Consumption",0.01
"General Block Blob v2 Hierarchical Namespace, Cool GZRS, Storage, Storage, 1 GB, Consumption",0.01
"General Block Blob v2 Hierarchical Namespace, Cool RA-GZRS, Storage, Storage, 1 GB, Consumption",0.01
"General Block Blob v2 Hierarchical Namespace, Cool RA-GRS, Storage, Storage, 1 GB, Consumption",0.01
"SQL Database SingleDB Hyperscale - Storage, Backup - RA-GZRS, SQL Database, Databases, 1 GB/Month, Consumption",0.405
"Standard SSD Managed Disks, E2 ZRS, Storage, Storage, 1/Month, Consumption",0.9
"Files, Standard GRS, Storage, Storage, 10K, Consumption",0.015
"Files v2, Standard GRS, Storage, Storage, 10K, Consumption",0.015
"Files, Standard LRS, Storage, Storage, 10K, Consumption",0.015
"Files v2, Standard LRS, Storage, Storage, 10K, Consumption",0.015
"Tables, Standard RA-GRS, Storage, Storage, 10K, Consumption",0.00036
"Tables, Standard RA-GZRS, Storage, Storage, 10K, Consumption",0.00036
"Tables, Standard LRS, Storage, Storage, 10K, Consumption",0.00036
"General Block Blob v2, Cold RA-GRS, Storage, Storage, 1 GB, Consumption, Cold",0.0
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold RA-GRS, Storage, Storage, 1 GB, Consumption, Cold",0.0
"Files v2, Cool GZRS, Storage, Storage, 10K, Consumption",0.1528
"Tables, Standard GRS, Storage, Storage, 10K, Consumption",0.00036
"Tables, Standard ZRS, Storage, Storage, 10K, Consumption",0.00036
